,index,pc_code,pc_description,unit,country_code,country_name,quantity,value
392,601,A4,Rice(Other Than Basmoti),Ton,599,Unspecified,986.0,0.277637
393,602,A4,Rice(Other Than Basmoti),Ton,1213,Kenya,8984.0,3.779951
394,603,A4,Rice(Other Than Basmoti),Ton,1395,Tanzania Rep,4164.0,1.596449
395,604,A4,Rice(Other Than Basmoti),Ton,1417,Uganda,1331.0,0.500984
396,605,A4,Rice(Other Than Basmoti),Ton,2035,Benin,623348.0,215.525842
397,606,A4,Rice(Other Than Basmoti),Ton,2050,Burkina Faso,15152.0,4.977741
398,607,A4,Rice(Other Than Basmoti),Ton,2057,Cameroon,85294.0,28.359221
399,608,A4,Rice(Other Than Basmoti),Ton,2069,Chad,50.0,0.022935
400,609,A4,Rice(Other Than Basmoti),Ton,2087,Congo P Rep,3043.0,1.146674
401,610,A4,Rice(Other Than Basmoti),Ton,2141,Gabon,333.0,0.135807
402,611,A4,Rice(Other Than Basmoti),Ton,2199,Cote D' Ivoire,448982.0,150.267627
403,612,A4,Rice(Other Than Basmoti),Ton,2241,Madagascar,68653.0,19.694186
404,613,A4,Rice(Other Than Basmoti),Ton,2255,Mauritania,398.0,0.194
405,614,A4,Rice(Other Than Basmoti),Ton,2257,Mauritius,10109.0,4.126371
406,615,A4,Rice(Other Than Basmoti),Ton,2289,Niger,63505.0,21.209998
407,616,A4,Rice(Other Than Basmoti),Ton,2345,Rwanda,602.0,0.227946
408,617,A4,Rice(Other Than Basmoti),Ton,2353,Senegal,913982.0,245.795544
409,618,A4,Rice(Other Than Basmoti),Ton,2399,Togo,83739.0,28.431451
410,619,A4,Rice(Other Than Basmoti),Ton,2459,Congo D. Rep.,26.0,0.020882
411,620,A4,Rice(Other Than Basmoti),Ton,3011,Angola,68022.0,27.239305
412,621,A4,Rice(Other Than Basmoti),Ton,3041,Botswana,39.0,0.035603
413,622,A4,Rice(Other Than Basmoti),Ton,3053,Burundi,2363.0,0.870851
414,623,A4,Rice(Other Than Basmoti),Ton,3063,Cape Verde Is,248.0,0.095424
415,624,A4,Rice(Other Than Basmoti),Ton,3085,Comoros,93.0,0.044816
416,625,A4,Rice(Other Than Basmoti),Ton,3102,Djibouti,139918.0,47.258904
417,626,A4,Rice(Other Than Basmoti),Ton,3115,Ethiopia,73720.0,24.195043
418,627,A4,Rice(Other Than Basmoti),Ton,3117,Equtl Guinea,3220.0,1.128224
419,628,A4,Rice(Other Than Basmoti),Ton,3143,Gambia,31991.0,8.986905
420,629,A4,Rice(Other Than Basmoti),Ton,3149,Ghana,46396.0,16.753034
421,630,A4,Rice(Other Than Basmoti),Ton,3167,Guinea,395980.0,133.029594
422,631,A4,Rice(Other Than Basmoti),Ton,3169,Guinea Bissau,3614.0,1.296236
423,632,A4,Rice(Other Than Basmoti),Ton,3229,Liberia,210682.0,73.734893
424,633,A4,Rice(Other Than Basmoti),Ton,3243,Malawi,133.0,0.071395
425,634,A4,Rice(Other Than Basmoti),Ton,3249,Mali,1950.0,0.694166
426,635,A4,Rice(Other Than Basmoti),Ton,3267,Mozambique,33094.0,11.830136
427,636,A4,Rice(Other Than Basmoti),Ton,3269,Namibia,9525.0,3.250985
428,637,A4,Rice(Other Than Basmoti),Ton,3291,Nigeria,52456.0,17.864962
429,638,A4,Rice(Other Than Basmoti),Ton,3339,Reunion,0.0,0.000544
430,639,A4,Rice(Other Than Basmoti),Ton,3349,Sao Tome,613.0,0.23982
431,640,A4,Rice(Other Than Basmoti),Ton,3355,Seychelles,139.0,0.092426
432,641,A4,Rice(Other Than Basmoti),Ton,3357,Sierra Leone,53165.0,17.638221
433,642,A4,Rice(Other Than Basmoti),Ton,3363,Somalia,269099.0,92.465263
434,643,A4,Rice(Other Than Basmoti),Ton,3385,Swaziland,22.0,0.00642
435,644,A4,Rice(Other Than Basmoti),Ton,3461,Zambia,362.0,0.217479
436,645,A4,Rice(Other Than Basmoti),Ton,4005,Algeria,45309.0,16.452908
437,646,A4,Rice(Other Than Basmoti),Ton,4111,Egypt A Rp,30879.0,10.962409
438,647,A4,Rice(Other Than Basmoti),Ton,4231,Libya,28192.0,11.698155
439,648,A4,Rice(Other Than Basmoti),Ton,4265,Morocco,290.0,0.108534
440,649,A4,Rice(Other Than Basmoti),Ton,4365,South Africa,260806.0,87.06629
441,650,A4,Rice(Other Than Basmoti),Ton,4381,Sudan,31422.0,11.139006
442,651,A4,Rice(Other Than Basmoti),Ton,4407,Tunisia,20444.0,7.096505
443,652,A4,Rice(Other Than Basmoti),Ton,4463,Zimbabwe,1812.0,0.643609
444,653,A4,Rice(Other Than Basmoti),Ton,5059,Canada,4598.0,3.108864
445,654,A4,Rice(Other Than Basmoti),Ton,5423,U S A,41471.0,33.300262
446,655,A4,Rice(Other Than Basmoti),Ton,5424,Us Minor Outlying Islands,18.0,0.010221
447,656,A4,Rice(Other Than Basmoti),Ton,6073,Chile,760.0,0.29056
448,657,A4,Rice(Other Than Basmoti),Ton,7171,Guyana,5.0,0.002095
449,658,A4,Rice(Other Than Basmoti),Ton,7203,Jamaica,2271.0,0.836036
450,659,A4,Rice(Other Than Basmoti),Ton,7405,Trinidad,163.0,0.066537
451,660,A4,Rice(Other Than Basmoti),Ton,9065,Cayman Is,1.0,0.000574
452,661,A4,Rice(Other Than Basmoti),Ton,9175,Haiti,3096.0,1.119564
453,662,A4,Rice(Other Than Basmoti),Ton,9277,Netherlandantil,358.0,0.210746
454,663,A4,Rice(Other Than Basmoti),Ton,9383,Suriname,2.0,0.000734
455,664,A4,Rice(Other Than Basmoti),Ton,10001,Afghanistan,139.0,0.087958
456,665,A4,Rice(Other Than Basmoti),Ton,10017,Australia,6196.0,4.149645
457,666,A4,Rice(Other Than Basmoti),Ton,10027,Bangladesh Pr,325050.0,134.102845
458,667,A4,Rice(Other Than Basmoti),Ton,10038,Bhutan,26347.0,7.121134
459,668,A4,Rice(Other Than Basmoti),Ton,10047,Brunei,1109.0,0.660576
460,669,A4,Rice(Other Than Basmoti),Ton,10056,Cambodia,15.0,0.017566
461,670,A4,Rice(Other Than Basmoti),Ton,10077,China P Rp,3798.0,2.247394
462,671,A4,Rice(Other Than Basmoti),Ton,10127,Fiji Is,135.0,0.063595
463,672,A4,Rice(Other Than Basmoti),Ton,10179,Hong Kong,330.0,0.240342
464,673,A4,Rice(Other Than Basmoti),Ton,10187,Indonesia,29137.0,10.587524
465,674,A4,Rice(Other Than Basmoti),Ton,10189,Iran,18575.0,11.873216
466,675,A4,Rice(Other Than Basmoti),Ton,10205,Japan,25.0,0.018884
467,676,A4,Rice(Other Than Basmoti),Ton,10217,Korea Rp,725.0,0.311875
468,677,A4,Rice(Other Than Basmoti),Ton,10245,Malaysia,36214.0,13.793706
469,678,A4,Rice(Other Than Basmoti),Ton,10258,Myanmar,5.0,0.008521
470,679,A4,Rice(Other Than Basmoti),Ton,10261,Mongolia,802.0,0.395318
471,680,A4,Rice(Other Than Basmoti),Ton,10273,Nepal,534142.0,193.521897
472,681,A4,Rice(Other Than Basmoti),Ton,10285,New Zealand,1352.0,0.916318
473,682,A4,Rice(Other Than Basmoti),Ton,10309,Pakistan Ir,250.0,0.352253
474,683,A4,Rice(Other Than Basmoti),Ton,10315,Papua N Gna,29.0,0.01724
475,684,A4,Rice(Other Than Basmoti),Ton,10323,Philippines,6966.0,15.962547
476,685,A4,Rice(Other Than Basmoti),Ton,10359,Singapore,126607.0,54.989306
477,686,A4,Rice(Other Than Basmoti),Ton,10369,Sri Lanka Dsr,46679.0,18.721341
478,687,A4,Rice(Other Than Basmoti),Ton,10397,Thailand,278.0,0.231216
479,688,A4,Rice(Other Than Basmoti),Ton,10437,Vietnam Soc Rep,1544.0,3.583178
480,689,A4,Rice(Other Than Basmoti),Ton,11025,Baharain Is,12572.0,6.399141
481,690,A4,Rice(Other Than Basmoti),Ton,11191,Iraq,53840.0,26.581344
482,691,A4,Rice(Other Than Basmoti),Ton,11207,Jordan,11023.0,4.364451
483,692,A4,Rice(Other Than Basmoti),Ton,11219,Kuwait,32490.0,18.190593
484,693,A4,Rice(Other Than Basmoti),Ton,11225,Lebanon,2913.0,1.155976
485,694,A4,Rice(Other Than Basmoti),Ton,11301,Oman,77303.0,33.52658
486,695,A4,Rice(Other Than Basmoti),Ton,11335,Qatar,72387.0,37.915639
487,696,A4,Rice(Other Than Basmoti),Ton,11351,Saudi Arab,151864.0,77.641745
488,697,A4,Rice(Other Than Basmoti),Ton,11391,Syria,9684.0,4.118039
489,698,A4,Rice(Other Than Basmoti),Ton,11419,U Arab Emts,234270.0,114.143834
490,699,A4,Rice(Other Than Basmoti),Ton,11453,Yemen Republc,84680.0,43.28325
491,700,A4,Rice(Other Than Basmoti),Ton,12075,Taiwan,11.0,0.003022
492,701,A4,Rice(Other Than Basmoti),Ton,12195,Israel,6180.0,2.660037
493,702,A4,Rice(Other Than Basmoti),Ton,12247,Maldives,23293.0,11.062297
494,703,A4,Rice(Other Than Basmoti),Ton,13019,Austria,3.0,0.00188
495,704,A4,Rice(Other Than Basmoti),Ton,13033,Belgium,10276.0,3.442795
496,705,A4,Rice(Other Than Basmoti),Ton,13101,Denmark,119.0,0.060071
497,706,A4,Rice(Other Than Basmoti),Ton,13129,France,1142.0,0.763903
498,707,A4,Rice(Other Than Basmoti),Ton,13147,Germany,2107.0,1.45215
499,708,A4,Rice(Other Than Basmoti),Ton,13155,Greece,436.0,0.36288
500,709,A4,Rice(Other Than Basmoti),Ton,13193,Ireland,507.0,0.342844
501,710,A4,Rice(Other Than Basmoti),Ton,13197,Italy,3899.0,2.373481
502,711,A4,Rice(Other Than Basmoti),Ton,13275,Netherland,8265.0,5.58162
503,712,A4,Rice(Other Than Basmoti),Ton,13327,Portugal,5749.0,2.339372
504,713,A4,Rice(Other Than Basmoti),Ton,13367,Spain,3426.0,1.438658
505,714,A4,Rice(Other Than Basmoti),Ton,13387,Sweden,558.0,0.415881
506,715,A4,Rice(Other Than Basmoti),Ton,13421,U K,16117.0,10.611354
507,716,A4,Rice(Other Than Basmoti),Ton,14297,Norway,134.0,0.098477
508,717,A4,Rice(Other Than Basmoti),Ton,14389,Switzerland,933.0,0.764837
509,718,A4,Rice(Other Than Basmoti),Ton,15003,Albania,1882.0,0.690933
510,719,A4,Rice(Other Than Basmoti),Ton,15016,Armenia,4.0,0.001517
511,720,A4,Rice(Other Than Basmoti),Ton,15021,Azerbaijan,132.0,0.071839
512,721,A4,Rice(Other Than Basmoti),Ton,15040,Bosnia-Hrzgovin,61.0,0.021579
513,722,A4,Rice(Other Than Basmoti),Ton,15049,Bulgaria,1455.0,0.508009
514,723,A4,Rice(Other Than Basmoti),Ton,15055,Belarus,3958.0,1.448046
515,724,A4,Rice(Other Than Basmoti),Ton,15092,Croatia,952.0,0.368689
516,725,A4,Rice(Other Than Basmoti),Ton,15098,Czech Republic,246.0,0.103466
517,726,A4,Rice(Other Than Basmoti),Ton,15114,Estonia,42.0,0.018638
518,727,A4,Rice(Other Than Basmoti),Ton,15145,Georgia,2180.0,0.830673
519,728,A4,Rice(Other Than Basmoti),Ton,15181,Hungary,50.0,0.01059
520,729,A4,Rice(Other Than Basmoti),Ton,15212,Kazakhstan,695.0,0.266326
521,730,A4,Rice(Other Than Basmoti),Ton,15224,Latvia,21.0,0.045088
522,731,A4,Rice(Other Than Basmoti),Ton,15234,Lithuania,395.0,0.178264
523,732,A4,Rice(Other Than Basmoti),Ton,15260,Moldova,1787.0,0.707482
524,733,A4,Rice(Other Than Basmoti),Ton,15325,Poland,63.0,0.022759
525,734,A4,Rice(Other Than Basmoti),Ton,15343,Romania,552.0,0.204006
526,735,A4,Rice(Other Than Basmoti),Ton,15344,Russia,66771.0,24.252045
527,736,A4,Rice(Other Than Basmoti),Ton,15352,Serbia,26.0,0.00967
528,737,A4,Rice(Other Than Basmoti),Ton,15356,Montenegro,174.0,0.073813
529,738,A4,Rice(Other Than Basmoti),Ton,15360,Slovenia,500.0,0.125455
530,739,A4,Rice(Other Than Basmoti),Ton,15410,Turkmenistan,230.0,0.099784
531,740,A4,Rice(Other Than Basmoti),Ton,15422,Ukraine,24620.0,8.860913
532,741,A4,Rice(Other Than Basmoti),Ton,16095,Cyprus,88.0,0.077255
533,742,A4,Rice(Other Than Basmoti),Ton,16251,Malta,7.0,0.003118
534,743,A4,Rice(Other Than Basmoti),Ton,16409,Turkey,163646.0,55.121152
535,744,A5,Wheat,Ton,1213,Kenya,50.0,0.015384
536,745,A5,Wheat,Ton,1417,Uganda,173.0,0.052638
537,746,A5,Wheat,Ton,2035,Benin,1.0,0.000382
538,747,A5,Wheat,Ton,2199,Cote D' Ivoire,6.0,0.0033
539,748,A5,Wheat,Ton,2241,Madagascar,35.0,0.008566
540,749,A5,Wheat,Ton,2257,Mauritius,1.0,0.000583
541,750,A5,Wheat,Ton,2459,Congo D. Rep.,0.0,2e-05
542,751,A5,Wheat,Ton,3102,Djibouti,600.0,0.151145
543,752,A5,Wheat,Ton,3117,Equtl Guinea,5.0,0.001457
544,753,A5,Wheat,Ton,3149,Ghana,14.0,0.003935
545,754,A5,Wheat,Ton,3167,Guinea,9.0,0.00752
546,755,A5,Wheat,Ton,3267,Mozambique,5.0,0.001648
547,756,A5,Wheat,Ton,3291,Nigeria,50.0,0.022723
548,757,A5,Wheat,Ton,3339,Reunion,20.0,0.007771
549,758,A5,Wheat,Ton,3355,Seychelles,251.0,0.10142
550,759,A5,Wheat,Ton,3357,Sierra Leone,1.0,0.00046
551,760,A5,Wheat,Ton,3363,Somalia,1464.0,0.43089
552,761,A5,Wheat,Ton,4365,South Africa,4.0,0.001972
553,762,A5,Wheat,Ton,5059,Canada,1.0,0.00021
554,763,A5,Wheat,Ton,5423,U S A,10.0,0.003481
555,764,A5,Wheat,Ton,7405,Trinidad,0.0,0.000109
556,765,A5,Wheat,Ton,9383,Suriname,0.0,3e-05
557,766,A5,Wheat,Ton,10027,Bangladesh Pr,378600.0,92.999542
558,767,A5,Wheat,Ton,10077,China P Rp,3644.0,0.94636
559,768,A5,Wheat,Ton,10179,Hong Kong,34.0,0.012968
560,769,A5,Wheat,Ton,10187,Indonesia,3038.0,0.711927
561,770,A5,Wheat,Ton,10205,Japan,5.0,0.002397
562,771,A5,Wheat,Ton,10217,Korea Rp,100.0,0.047342
563,772,A5,Wheat,Ton,10245,Malaysia,7282.0,1.863475
564,773,A5,Wheat,Ton,10258,Myanmar,2755.0,0.648303
565,774,A5,Wheat,Ton,10273,Nepal,129649.0,30.83649
566,775,A5,Wheat,Ton,10285,New Zealand,297.0,0.125742
567,776,A5,Wheat,Ton,10323,Philippines,7099.0,1.92258
568,777,A5,Wheat,Ton,10359,Singapore,32.0,0.01462
569,778,A5,Wheat,Ton,10369,Sri Lanka Dsr,4589.0,1.309357
570,779,A5,Wheat,Ton,10397,Thailand,1301.0,0.304916
571,780,A5,Wheat,Ton,11025,Baharain Is,311.0,0.091263
572,781,A5,Wheat,Ton,11207,Jordan,3903.0,1.091683
573,782,A5,Wheat,Ton,11219,Kuwait,267.0,0.086584
574,783,A5,Wheat,Ton,11301,Oman,3026.0,0.76067
575,784,A5,Wheat,Ton,11335,Qatar,3.0,0.000699
576,785,A5,Wheat,Ton,11351,Saudi Arab,73.0,0.020913
577,786,A5,Wheat,Ton,11419,U Arab Emts,99722.0,24.83669
578,787,A5,Wheat,Ton,12075,Taiwan,14591.0,3.550029
579,788,A5,Wheat,Ton,12195,Israel,212.0,0.080668
580,789,A5,Wheat,Ton,12247,Maldives,0.0,0.00011
581,790,A5,Wheat,Ton,13275,Netherland,0.0,7.7e-05
582,791,A5,Wheat,Ton,13421,U K,3442.0,1.134431
583,792,A6,Other Cereals,Ton,599,Unspecified,41.0,0.009723
584,793,A6,Other Cereals,Ton,1213,Kenya,21641.0,5.062819
585,794,A6,Other Cereals,Ton,1395,Tanzania Rep,2.0,0.001048
586,795,A6,Other Cereals,Ton,1417,Uganda,10.0,0.005178
587,796,A6,Other Cereals,Ton,2035,Benin,1.0,0.000804
588,797,A6,Other Cereals,Ton,2050,Burkina Faso,0.0,8.1e-05
589,798,A6,Other Cereals,Ton,2087,Congo P Rep,24.0,0.007016
590,799,A6,Other Cereals,Ton,2241,Madagascar,4.0,0.001062
591,800,A6,Other Cereals,Ton,2255,Mauritania,0.0,5e-06
592,801,A6,Other Cereals,Ton,2257,Mauritius,86.0,0.072407
593,802,A6,Other Cereals,Ton,2345,Rwanda,0.0,2e-05
594,803,A6,Other Cereals,Ton,2353,Senegal,18.0,0.035196
595,804,A6,Other Cereals,Ton,3041,Botswana,0.0,0.000571
596,805,A6,Other Cereals,Ton,3085,Comoros,23.0,0.006536
597,806,A6,Other Cereals,Ton,3102,Djibouti,1684.0,0.465646
598,807,A6,Other Cereals,Ton,3115,Ethiopia,432.0,0.122412
599,808,A6,Other Cereals,Ton,3116,Eritrea,100.0,0.081264
600,809,A6,Other Cereals,Ton,3117,Equtl Guinea,1.0,0.000572
601,810,A6,Other Cereals,Ton,3149,Ghana,0.0,8e-05
602,811,A6,Other Cereals,Ton,3229,Liberia,0.0,2.3e-05
603,812,A6,Other Cereals,Ton,3243,Malawi,0.0,1e-05
604,813,A6,Other Cereals,Ton,3267,Mozambique,12.0,0.026572
605,814,A6,Other Cereals,Ton,3269,Namibia,5132.0,1.30016
606,815,A6,Other Cereals,Ton,3291,Nigeria,11.0,0.051099
607,816,A6,Other Cereals,Ton,3339,Reunion,145.0,0.043221
608,817,A6,Other Cereals,Ton,3355,Seychelles,1083.0,0.299043
609,818,A6,Other Cereals,Ton,3357,Sierra Leone,0.0,4.4e-05
610,819,A6,Other Cereals,Ton,3363,Somalia,46.0,0.012584
611,820,A6,Other Cereals,Ton,3461,Zambia,13.0,0.007121
612,821,A6,Other Cereals,Ton,4005,Algeria,864.0,0.232359
613,822,A6,Other Cereals,Ton,4111,Egypt A Rp,1744.0,1.460237
614,823,A6,Other Cereals,Ton,4231,Libya,2554.0,0.751511
615,824,A6,Other Cereals,Ton,4265,Morocco,1381.0,0.374013
616,825,A6,Other Cereals,Ton,4365,South Africa,814.0,0.586301
617,826,A6,Other Cereals,Ton,4381,Sudan,1.0,0.000355
618,827,A6,Other Cereals,Ton,4407,Tunisia,4632.0,1.47364
619,828,A6,Other Cereals,Ton,4463,Zimbabwe,0.0,1.8e-05
620,829,A6,Other Cereals,Ton,5059,Canada,1081.0,0.513827
621,830,A6,Other Cereals,Ton,5423,U S A,4759.0,2.30814
622,831,A6,Other Cereals,Ton,6015,Argentina,8.0,0.005733
623,832,A6,Other Cereals,Ton,6073,Chile,67.0,0.028184
624,833,A6,Other Cereals,Ton,6083,Colombia,10.0,0.009336
625,834,A6,Other Cereals,Ton,6427,Uruguay,21.0,0.016885
626,835,A6,Other Cereals,Ton,7171,Guyana,5.0,0.001138
627,836,A6,Other Cereals,Ton,9383,Suriname,0.0,3.1e-05
628,837,A6,Other Cereals,Ton,10017,Australia,104.0,0.060387
629,838,A6,Other Cereals,Ton,10027,Bangladesh Pr,187479.0,51.766687
630,839,A6,Other Cereals,Ton,10038,Bhutan,1165.0,0.429705
631,840,A6,Other Cereals,Ton,10047,Brunei,2179.0,0.626248
632,841,A6,Other Cereals,Ton,10056,Cambodia,0.0,0.000149
633,842,A6,Other Cereals,Ton,10077,China P Rp,541.0,0.155206
634,843,A6,Other Cereals,Ton,10127,Fiji Is,0.0,8.6e-05
635,844,A6,Other Cereals,Ton,10179,Hong Kong,3490.0,0.91103
636,845,A6,Other Cereals,Ton,10187,Indonesia,9871.0,2.499553
637,846,A6,Other Cereals,Ton,10189,Iran,40309.0,10.036264
638,847,A6,Other Cereals,Ton,10205,Japan,11985.0,4.799416
639,848,A6,Other Cereals,Ton,10217,Korea Rp,16314.0,4.183119
640,849,A6,Other Cereals,Ton,10245,Malaysia,33272.0,8.566523
641,850,A6,Other Cereals,Ton,10258,Myanmar,800.0,1.584694
642,851,A6,Other Cereals,Ton,10273,Nepal,324780.0,71.939086
643,852,A6,Other Cereals,Ton,10285,New Zealand,238.0,0.125437
644,853,A6,Other Cereals,Ton,10309,Pakistan Ir,57364.0,22.274233
645,854,A6,Other Cereals,Ton,10323,Philippines,29118.0,8.20804
646,855,A6,Other Cereals,Ton,10359,Singapore,17576.0,3.910326
647,856,A6,Other Cereals,Ton,10369,Sri Lanka Dsr,31769.0,8.239528
648,857,A6,Other Cereals,Ton,10397,Thailand,124.0,0.133111
649,858,A6,Other Cereals,Ton,10437,Vietnam Soc Rep,2389.0,2.072722
650,859,A6,Other Cereals,Ton,11025,Baharain Is,1966.0,0.622416
651,860,A6,Other Cereals,Ton,11191,Iraq,40.0,0.031316
652,861,A6,Other Cereals,Ton,11207,Jordan,855.0,0.337228
653,862,A6,Other Cereals,Ton,11219,Kuwait,3397.0,1.048358
654,863,A6,Other Cereals,Ton,11225,Lebanon,290.0,0.108895
655,864,A6,Other Cereals,Ton,11301,Oman,26522.0,6.5674
656,865,A6,Other Cereals,Ton,11335,Qatar,4401.0,1.103036
657,866,A6,Other Cereals,Ton,11351,Saudi Arab,23405.0,7.144881
658,867,A6,Other Cereals,Ton,11419,U Arab Emts,40169.0,10.421546
659,868,A6,Other Cereals,Ton,11453,Yemen Republc,25780.0,7.375538
660,869,A6,Other Cereals,Ton,12075,Taiwan,7816.0,2.347414
661,870,A6,Other Cereals,Ton,12195,Israel,1224.0,0.411185
662,871,A6,Other Cereals,Ton,12215,Korea Dp Rp,10.0,0.004834
663,872,A6,Other Cereals,Ton,12247,Maldives,126.0,0.082775
664,873,A6,Other Cereals,Ton,13033,Belgium,2823.0,1.318511
665,874,A6,Other Cereals,Ton,13129,France,48.0,0.027871
666,875,A6,Other Cereals,Ton,13147,Germany,523.0,0.262096
667,876,A6,Other Cereals,Ton,13155,Greece,31.0,0.012617
668,877,A6,Other Cereals,Ton,13193,Ireland,13.0,0.006474
669,878,A6,Other Cereals,Ton,13197,Italy,1790.0,0.865694
670,879,A6,Other Cereals,Ton,13275,Netherland,1222.0,0.719441
671,880,A6,Other Cereals,Ton,13327,Portugal,741.0,0.318588
672,881,A6,Other Cereals,Ton,13367,Spain,298.0,0.116714
673,882,A6,Other Cereals,Ton,13421,U K,2298.0,1.079511
674,883,A6,Other Cereals,Ton,14297,Norway,1300.0,0.403209
675,884,A6,Other Cereals,Ton,14389,Switzerland,0.0,4.4e-05
676,885,A6,Other Cereals,Ton,15098,Czech Republic,46.0,0.023555
677,886,A6,Other Cereals,Ton,15181,Hungary,369.0,0.176291
678,887,A6,Other Cereals,Ton,15325,Poland,22.0,0.020146
679,888,A6,Other Cereals,Ton,15422,Ukraine,0.0,3e-05
680,889,A6,Other Cereals,Ton,16409,Turkey,1083.0,0.330412
681,890,A7,Pulses,Ton,1213,Kenya,78.0,0.099547
682,891,A7,Pulses,Ton,1395,Tanzania Rep,18.0,0.022101
683,892,A7,Pulses,Ton,1417,Uganda,0.0,9.3e-05
684,893,A7,Pulses,Ton,2035,Benin,0.0,0.000793
685,894,A7,Pulses,Ton,2057,Cameroon,0.0,0.0001
686,895,A7,Pulses,Ton,2087,Congo P Rep,20.0,0.030218
687,896,A7,Pulses,Ton,2199,Cote D' Ivoire,0.0,0.000102
688,897,A7,Pulses,Ton,2257,Mauritius,99.0,0.126707
689,898,A7,Pulses,Ton,2353,Senegal,0.0,0.000817
690,899,A7,Pulses,Ton,2399,Togo,22.0,0.040182
691,900,A7,Pulses,Ton,2459,Congo D. Rep.,62.0,0.106069
692,901,A7,Pulses,Ton,3011,Angola,21.0,0.035034
693,902,A7,Pulses,Ton,3143,Gambia,0.0,0.000341
694,903,A7,Pulses,Ton,3149,Ghana,1.0,0.001155
695,904,A7,Pulses,Ton,3167,Guinea,0.0,0.000486
696,905,A7,Pulses,Ton,3243,Malawi,1.0,0.000997
697,906,A7,Pulses,Ton,3267,Mozambique,0.0,0.000702
698,907,A7,Pulses,Ton,3291,Nigeria,13.0,0.014135
699,908,A7,Pulses,Ton,3339,Reunion,0.0,1e-05
700,909,A7,Pulses,Ton,3355,Seychelles,2.0,0.003064
701,910,A7,Pulses,Ton,3357,Sierra Leone,0.0,0.000529
702,911,A7,Pulses,Ton,3461,Zambia,2.0,0.003828
703,912,A7,Pulses,Ton,4005,Algeria,32900.0,34.89777
704,913,A7,Pulses,Ton,4111,Egypt A Rp,3972.0,3.821715
705,914,A7,Pulses,Ton,4231,Libya,4136.0,4.234925
706,915,A7,Pulses,Ton,4365,South Africa,191.0,0.208065
707,916,A7,Pulses,Ton,4407,Tunisia,7837.0,8.577482
708,917,A7,Pulses,Ton,5059,Canada,2026.0,3.1148
709,918,A7,Pulses,Ton,5423,U S A,9070.0,15.564029
710,919,A7,Pulses,Ton,6073,Chile,1.0,0.002214
711,920,A7,Pulses,Ton,7171,Guyana,280.0,0.299432
712,921,A7,Pulses,Ton,7405,Trinidad,505.0,0.543386
713,922,A7,Pulses,Ton,10017,Australia,1335.0,1.966905
714,923,A7,Pulses,Ton,10027,Bangladesh Pr,2244.0,2.139419
715,924,A7,Pulses,Ton,10038,Bhutan,322.0,0.26176
716,925,A7,Pulses,Ton,10047,Brunei,35.0,0.03811
717,926,A7,Pulses,Ton,10056,Cambodia,6.0,0.009014
718,927,A7,Pulses,Ton,10077,China P Rp,57.0,0.065229
719,928,A7,Pulses,Ton,10127,Fiji Is,28.0,0.028182
720,929,A7,Pulses,Ton,10179,Hong Kong,116.0,0.160034
721,930,A7,Pulses,Ton,10187,Indonesia,3.0,0.003001
722,931,A7,Pulses,Ton,10189,Iran,2758.0,2.720665
723,932,A7,Pulses,Ton,10205,Japan,365.0,0.583778
724,933,A7,Pulses,Ton,10217,Korea Rp,51.0,0.053687
725,934,A7,Pulses,Ton,10245,Malaysia,3408.0,3.927624
726,935,A7,Pulses,Ton,10258,Myanmar,291.0,0.192098
727,936,A7,Pulses,Ton,10273,Nepal,1152.0,0.748444
728,937,A7,Pulses,Ton,10285,New Zealand,240.0,0.318282
729,938,A7,Pulses,Ton,10309,Pakistan Ir,77538.0,62.985915
730,939,A7,Pulses,Ton,10323,Philippines,179.0,0.189439
731,940,A7,Pulses,Ton,10359,Singapore,1997.0,2.627283
732,941,A7,Pulses,Ton,10369,Sri Lanka Dsr,32649.0,29.457317
733,942,A7,Pulses,Ton,10397,Thailand,253.0,0.312392
734,943,A7,Pulses,Ton,10437,Vietnam Soc Rep,1152.0,1.297308
735,944,A7,Pulses,Ton,11025,Baharain Is,799.0,0.827871
736,945,A7,Pulses,Ton,11191,Iraq,5961.0,6.023367
737,946,A7,Pulses,Ton,11207,Jordan,1729.0,1.66212
738,947,A7,Pulses,Ton,11219,Kuwait,2349.0,2.558715
739,948,A7,Pulses,Ton,11225,Lebanon,23.0,0.025207
740,949,A7,Pulses,Ton,11301,Oman,1277.0,1.414922
741,950,A7,Pulses,Ton,11335,Qatar,323.0,0.298837
742,951,A7,Pulses,Ton,11351,Saudi Arab,9990.0,9.735634
743,952,A7,Pulses,Ton,11419,U Arab Emts,13247.0,14.251244
744,953,A7,Pulses,Ton,11453,Yemen Republc,96.0,0.097903
745,954,A7,Pulses,Ton,12075,Taiwan,2.0,0.001708
746,955,A7,Pulses,Ton,12195,Israel,296.0,0.319353
747,956,A7,Pulses,Ton,12247,Maldives,19.0,0.024615
748,957,A7,Pulses,Ton,13033,Belgium,129.0,0.151201
749,958,A7,Pulses,Ton,13101,Denmark,1.0,0.000878
750,959,A7,Pulses,Ton,13129,France,1954.0,2.091713
751,960,A7,Pulses,Ton,13147,Germany,136.0,0.173431
752,961,A7,Pulses,Ton,13155,Greece,24.0,0.02306
753,962,A7,Pulses,Ton,13197,Italy,335.0,0.381596
754,963,A7,Pulses,Ton,13275,Netherland,320.0,0.412816
